Instance, OptCost, Algorithm, Run, InitCost, FinalCost, Solution
chr20c,14142,RW,90,93618,48806,1 16 19 4 13 7 20 10 18 12 11 3 5 15 17 14 2 6 9 8
chr20c,14142,H,91,114702,80294,2 8 16 18 13 17 14 9 3 10 19 1 5 20 15 4 11 6 7 12
chr20c,14142,G,91,114702,27236,12 6 10 7 2 4 17 20 14 13 5 3 19 9 18 1 11 8 16 15
chr20c,14142,S,91,114702,25752,18 1 7 20 6 11 14 10 5 2 9 3 15 4 8 13 16 12 17 19
chr20c,14142,RS,91,114702,62594,18 8 19 20 11 6 12 9 5 10 14 3 13 1 2 7 4 15 16 17
chr20c,14142,RW,91,114702,48492,7 11 3 16 19 18 20 12 5 13 17 6 2 10 9 15 14 1 4 8
chr20c,14142,H,92,102736,83892,2 5 16 1 13 17 15 9 19 10 3 8 18 20 12 4 11 6 7 14
chr20c,14142,G,92,102736,30522,3 7 1 9 10 18 15 4 19 6 8 13 16 5 2 17 20 12 14 11
chr20c,14142,S,92,102736,30074,12 6 19 2 1 14 20 13 16 10 4 8 15 5 11 9 18 3 17 7
chr20c,14142,RS,92,102736,64528,20 15 17 3 18 16 13 10 19 11 1 12 14 8 6 7 9 2 4 5
chr20c,14142,RW,92,102736,67036,10 12 5 9 17 7 19 13 15 1 11 6 18 14 2 16 8 20 3 4
chr20c,14142,H,93,116132,105192,2 1 16 5 20 17 14 7 19 10 3 6 11 9 15 4 18 8 13 12
chr20c,14142,G,93,116132,28600,4 5 18 6 10 1 17 9 7 13 3 11 14 12 20 16 15 8 2 19
chr20c,14142,S,93,116132,21176,13 4 5 8 2 11 16 12 15 18 7 6 14 10 9 19 20 1 17 3
chr20c,14142,RS,93,116132,52730,17 18 8 6 19 10 14 9 20 2 3 11 7 15 1 16 5 12 4 13
chr20c,14142,RW,93,116132,59166,20 8 9 12 15 10 1 7 16 4 6 3 2 19 17 18 5 11 14 13
chr20c,14142,H,94,98202,85058,2 1 16 5 13 17 15 9 19 10 3 6 18 20 12 4 11 8 7 14
chr20c,14142,G,94,98202,21546,10 3 6 9 12 4 7 2 14 18 5 11 15 13 16 17 19 1 8 20
chr20c,14142,S,94,98202,30552,10 17 6 9 3 12 13 7 14 18 2 11 5 19 16 20 4 1 8 15
chr20c,14142,RS,94,98202,60162,18 3 1 2 20 10 8 12 17 4 7 6 9 19 14 13 16 15 5 11
chr20c,14142,RW,94,98202,62764,6 12 18 20 14 17 5 9 3 2 7 11 10 8 1 19 13 4 16 15
chr20c,14142,H,95,101816,84638,6 5 16 18 13 17 14 20 19 10 3 1 11 9 15 12 2 8 7 4
chr20c,14142,G,95,101816,35420,8 13 10 16 20 9 3 12 1 19 11 6 15 2 14 17 5 7 18 4
chr20c,14142,S,95,101816,22100,18 1 11 8 19 9 7 4 20 10 12 13 16 5 2 6 15 3 17 14
chr20c,14142,RS,95,101816,61938,7 12 6 15 19 14 18 9 17 8 4 2 10 3 11 20 1 13 16 5
chr20c,14142,RW,95,101816,56378,19 18 9 17 2 20 1 4 15 6 3 5 16 8 13 7 11 12 10 14
chr20c,14142,H,96,112328,94942,2 1 16 5 13 17 12 20 3 8 19 6 11 9 15 4 18 10 7 14
chr20c,14142,G,96,112328,27644,2 9 4 13 12 10 16 7 14 18 17 11 5 19 3 20 6 1 8 15
chr20c,14142,S,96,112328,26050,2 17 16 11 4 8 5 12 20 18 13 6 14 9 7 19 3 1 10 15
chr20c,14142,RS,96,112328,67054,20 18 6 19 3 10 12 14 8 11 4 16 15 17 13 5 7 9 2 1
chr20c,14142,RW,96,112328,56198,14 15 16 6 4 8 17 2 10 3 13 18 9 12 19 20 5 1 7 11
chr20c,14142,H,97,104100,92570,2 1 16 5 7 17 14 20 3 10 19 6 18 9 15 4 11 8 13 12
chr20c,14142,G,97,104100,35494,6 4 10 14 17 8 15 12 20 13 18 9 19 1 7 5 11 2 16 3
chr20c,14142,S,97,104100,26794,4 13 16 14 6 8 11 17 20 10 18 2 1 5 19 9 15 3 12 7
chr20c,14142,RS,97,104100,68366,8 17 3 18 10 1 5 14 7 2 13 15 9 19 12 4 6 11 16 20
chr20c,14142,RW,97,104100,73084,17 19 7 6 20 10 2 13 4 1 8 14 15 5 3 11 9 12 16 18
chr20c,14142,H,98,89810,84790,19 1 16 5 13 17 14 9 2 10 4 6 18 20 15 3 11 8 7 12
chr20c,14142,G,98,89810,29642,2 12 11 9 17 7 15 18 3 13 19 1 6 10 20 16 5 4 8 14
chr20c,14142,S,98,89810,20318,9 11 2 12 10 17 3 4 15 18 5 13 16 14 6 19 20 1 8 7
chr20c,14142,RS,98,89810,72652,8 10 5 20 7 17 11 9 6 16 2 4 3 15 12 1 14 13 18 19
chr20c,14142,RW,98,89810,64196,1 3 11 9 13 14 8 4 18 19 16 15 7 2 10 12 20 5 17 6
chr20c,14142,H,99,110194,113166,2 1 16 5 7 20 14 9 19 10 3 8 18 17 15 4 11 6 13 12
chr20c,14142,G,99,110194,28814,13 8 6 16 1 12 3 4 19 9 7 5 18 14 15 2 20 11 10 17
chr20c,14142,S,99,110194,24660,12 6 9 1 2 11 17 20 15 4 7 3 19 8 18 14 10 13 5 16
chr20c,14142,RS,99,110194,63416,8 16 9 1 5 3 11 12 17 18 20 14 13 7 2 10 4 6 19 15
chr20c,14142,RW,99,110194,61446,11 9 7 5 14 6 2 18 17 8 12 4 15 3 19 20 1 16 13 10
chr20c,14142,H,100,122048,107676,19 6 16 5 13 20 14 9 2 8 4 1 18 17 15 3 11 10 7 12
chr20c,14142,G,100,122048,29470,10 12 9 17 3 2 1 13 15 19 11 4 6 8 16 14 5 7 18 20
chr20c,14142,S,100,122048,24630,2 17 14 13 12 4 7 9 6 18 5 11 3 10 16 19 20 1 8 15
chr20c,14142,RS,100,122048,49970,5 17 9 13 19 11 15 1 14 12 2 3 8 18 16 10 20 6 4 7
chr20c,14142,RW,100,122048,68942,4 20 16 6 13 18 11 19 15 12 1 5 3 17 10 2 14 7 9 8
chr20c,14142,H,101,101268,94660,19 1 16 5 7 17 15 9 3 10 4 6 18 20 12 11 2 8 13 14
chr20c,14142,G,101,101268,24422,8 20 13 16 10 4 3 9 6 18 5 11 14 12 2 19 15 1 17 7
chr20c,14142,S,101,101268,29294,2 11 4 16 17 13 15 10 1 19 8 3 6 12 9 14 5 7 18 20
chr20c,14142,RS,101,101268,58766,13 9 19 11 4 7 5 10 14 1 15 3 2 6 17 8 20 18 12 16
chr20c,14142,RW,101,101268,64268,3 17 11 7 1 16 2 5 4 12 8 20 15 13 19 14 6 9 18 10
chr20c,14142,H,102,101298,97348,2 5 16 8 13 20 14 7 19 10 3 1 18 17 15 4 11 6 9 12
chr20c,14142,G,102,101298,17364,11 9 5 15 7 4 3 12 14 18 13 6 16 2 10 17 19 1 8 20
chr20c,14142,S,102,101298,23138,9 11 14 20 2 4 19 13 6 10 5 8 15 1 16 17 18 3 12 7
chr20c,14142,RS,102,101298,69492,15 9 3 4 17 1 5 18 16 7 2 13 20 10 8 19 12 14 6 11
chr20c,14142,RW,102,101298,53670,18 4 1 17 19 9 6 20 14 11 2 8 15 3 10 12 16 13 5 7
chr20c,14142,H,103,132062,94796,2 1 16 5 7 17 14 20 19 10 3 6 18 9 15 4 11 8 13 12
chr20c,14142,G,103,132062,20812,10 17 3 18 9 7 16 13 19 12 11 4 15 8 5 1 20 6 2 14
chr20c,14142,S,103,132062,28702,10 3 7 18 8 12 13 5 14 9 6 4 19 17 11 1 16 2 20 15
chr20c,14142,RS,103,132062,67470,13 6 8 5 9 10 19 12 4 2 3 7 14 18 15 1 11 17 16 20
chr20c,14142,RW,103,132062,67846,12 20 1 2 10 14 3 17 6 11 4 18 8 16 5 13 15 7 19 9
chr20c,14142,H,104,93680,75308,11 6 16 5 7 17 15 9 19 10 3 1 18 20 14 4 2 8 13 12
chr20c,14142,G,104,93680,28342,11 9 5 7 2 4 17 20 10 14 13 3 1 8 18 19 12 6 16 15
chr20c,14142,S,104,93680,22790,12 6 14 10 1 4 7 20 5 2 13 3 15 8 18 11 16 9 17 19
chr20c,14142,RS,104,93680,67454,1 13 12 2 16 20 5 9 6 3 8 10 19 14 11 7 18 15 4 17
chr20c,14142,RW,104,93680,49404,18 19 5 6 11 4 15 1 9 10 14 16 13 12 20 17 2 3 7 8
chr20c,14142,H,105,112748,79022,2 1 16 5 13 17 14 20 19 10 3 6 18 9 15 4 11 8 7 12
chr20c,14142,G,105,112748,25430,6 12 10 14 4 3 5 2 13 18 7 9 16 17 11 19 20 1 8 15
chr20c,14142,S,105,112748,28516,18 1 17 8 11 10 5 2 7 14 3 12 20 9 13 16 19 4 6 15
chr20c,14142,RS,105,112748,66718,9 16 12 8 20 4 15 1 19 2 6 18 10 5 3 14 13 11 17 7
chr20c,14142,RW,105,112748,61008,15 3 17 4 10 2 9 18 5 1 13 11 14 8 6 16 19 20 12 7
chr20c,14142,H,106,99950,89686,11 1 16 5 13 17 14 9 19 10 3 6 18 20 15 4 2 8 7 12
chr20c,14142,G,106,99950,20778,4 5 6 14 13 12 1 2 20 10 7 9 19 11 16 18 8 3 17 15
chr20c,14142,S,106,99950,34796,4 13 2 5 6 12 11 10 20 16 7 3 19 17 18 14 9 8 1 15
chr20c,14142,RS,106,99950,76068,16 13 17 5 19 3 14 8 10 9 1 6 4 18 15 11 2 7 20 12
chr20c,14142,RW,106,99950,54282,10 12 6 15 9 14 3 18 19 13 20 11 1 17 7 16 8 5 4 2
chr20c,14142,H,107,103562,108286,2 5 16 18 7 17 14 9 19 10 3 6 11 20 15 4 1 8 13 12
chr20c,14142,G,107,103562,24492,8 13 7 20 18 12 1 10 14 2 6 3 5 17 15 4 16 9 11 19
chr20c,14142,S,107,103562,27880,4 5 2 6 10 13 17 7 16 1 8 11 15 19 14 12 9 18 3 20
chr20c,14142,RS,107,103562,64822,13 15 16 9 1 4 5 12 17 18 14 6 3 8 7 10 2 20 11 19
chr20c,14142,RW,107,103562,56582,1 9 10 20 18 4 15 7 3 2 6 8 17 5 19 11 14 16 12 13
chr20c,14142,H,108,82314,125496,2 5 14 18 7 20 15 17 19 8 4 1 6 9 16 12 11 10 13 3
chr20c,14142,G,108,82314,24700,2 9 18 17 16 10 14 13 15 12 3 4 11 8 5 7 20 6 1 19
chr20c,14142,S,108,82314,21534,17 18 9 19 5 10 11 13 15 12 3 4 14 8 16 1 7 6 2 20
chr20c,14142,RS,108,82314,59774,10 3 15 8 12 18 4 13 20 1 7 2 17 14 11 6 19 9 16 5
chr20c,14142,RW,108,82314,69276,18 11 16 6 13 2 15 12 3 4 17 1 9 19 7 14 10 5 8 20
chr20c,14142,H,109,92460,70524,11 6 15 5 13 20 14 9 3 10 19 1 18 17 16 4 2 8 7 12
chr20c,14142,G,109,92460,28962,13 4 11 1 8 2 16 10 9 19 12 3 15 17 6 14 5 7 18 20
chr20c,14142,S,109,92460,29570,13 4 11 2 8 7 16 20 1 10 19 3 5 9 18 6 15 12 17 14
chr20c,14142,RS,109,92460,50506,9 11 5 1 2 17 6 4 18 10 19 16 8 20 13 15 12 14 7 3
chr20c,14142,RW,109,92460,63266,10 16 13 15 12 17 14 20 6 5 2 7 18 3 9 1 19 11 4 8
chr20c,14142,H,110,102790,106990,2 1 16 5 13 20 14 9 19 8 3 6 18 17 15 4 11 10 7 12
chr20c,14142,G,110,102790,28448,17 10 6 5 19 12 14 13 7 20 1 4 11 2 16 8 18 3 9 15
chr20c,14142,S,110,102790,26164,17 10 6 2 5 12 4 11 14 1 20 9 8 7 15 13 16 18 3 19
chr20c,14142,RS,110,102790,71406,12 18 8 1 9 11 16 17 13 10 2 19 4 20 15 14 5 3 7 6
chr20c,14142,RW,110,102790,55942,19 20 5 9 1 11 4 13 15 10 7 16 14 2 8 12 17 6 3 18
chr20c,14142,H,111,104092,94678,11 1 17 5 13 20 14 9 19 10 3 6 18 16 15 4 2 8 7 12
chr20c,14142,G,111,104092,28688,1 18 2 7 3 12 17 13 14 9 6 4 19 8 5 20 16 11 10 15
chr20c,14142,S,111,104092,30862,12 6 2 9 7 17 3 8 19 13 10 18 15 20 16 5 11 4 1 14
chr20c,14142,RS,111,104092,74684,11 13 7 6 8 16 9 1 4 10 15 20 14 19 5 18 3 12 17 2
chr20c,14142,RW,111,104092,60768,10 20 18 9 16 11 15 13 6 4 7 19 12 8 1 5 17 2 14 3
chr20c,14142,H,112,100264,94188,2 1 16 18 7 17 12 20 19 10 3 8 5 9 15 4 11 6 13 14
chr20c,14142,G,112,100264,27566,19 18 20 14 7 3 16 11 13 10 1 9 15 2 5 4 8 12 17 6
chr20c,14142,S,112,100264,19922,4 5 17 14 13 10 16 2 6 18 3 12 15 9 11 19 20 1 8 7
chr20c,14142,RS,112,100264,65478,9 3 11 16 20 13 2 10 5 19 8 1 4 12 6 17 18 15 7 14
chr20c,14142,RW,112,100264,56190,13 16 5 8 14 1 15 2 6 9 3 20 19 17 4 10 7 12 11 18
chr20c,14142,H,113,117684,108746,2 1 17 5 7 16 14 20 3 10 19 6 11 9 15 4 18 8 13 12
chr20c,14142,G,113,117684,27490,12 6 10 2 1 9 3 19 20 13 11 7 14 18 17 16 5 4 8 15
chr20c,14142,S,113,117684,21828,13 8 11 16 4 9 15 17 3 12 20 10 19 18 5 1 7 6 2 14
chr20c,14142,RS,113,117684,57292,4 18 2 15 6 11 14 17 1 20 16 13 7 10 5 8 19 12 3 9
chr20c,14142,RW,113,117684,65514,8 12 5 16 15 11 13 17 14 18 7 6 9 2 20 10 3 4 1 19
chr20c,14142,H,114,109592,96436,2 1 16 5 7 17 15 20 19 10 3 6 11 9 14 4 18 8 13 12
chr20c,14142,G,114,109592,24730,18 1 11 8 10 9 3 4 20 2 12 5 7 14 6 16 19 17 13 15
chr20c,14142,S,114,109592,27436,17 10 20 2 19 6 7 1 11 4 12 18 8 3 9 14 15 13 5 16
chr20c,14142,RS,114,109592,65670,2 17 9 1 12 20 18 4 19 11 10 13 16 6 14 3 15 7 8 5
chr20c,14142,RW,114,109592,62352,10 11 6 4 14 18 16 2 8 1 17 12 20 5 19 3 9 7 13 15
chr20c,14142,H,115,100682,85660,2 1 16 18 13 17 14 9 3 10 19 6 5 20 15 4 11 8 7 12
chr20c,14142,G,115,100682,24988,11 9 12 7 18 10 19 20 15 4 17 3 16 8 1 14 6 13 5 2
chr20c,14142,S,115,100682,28508,10 12 5 17 9 4 11 20 2 14 13 3 1 8 18 19 15 6 16 7
chr20c,14142,RS,115,100682,70490,5 17 19 6 4 12 2 16 20 18 10 14 11 13 15 7 1 8 9 3
chr20c,14142,RW,115,100682,62634,20 8 10 3 15 18 9 12 16 5 19 2 17 14 1 4 7 11 13 6
chr20c,14142,H,116,101466,96884,11 1 16 5 7 17 12 9 19 10 3 6 18 20 15 4 2 8 13 14
chr20c,14142,G,116,101466,26124,5 4 17 13 11 10 7 18 14 9 3 8 15 19 6 20 1 12 2 16
chr20c,14142,S,116,101466,31768,2 12 15 9 16 10 14 18 6 5 3 1 7 8 20 11 13 4 17 19
chr20c,14142,RS,116,101466,67874,9 10 19 2 18 17 3 4 11 20 5 13 14 6 16 8 12 7 15 1
chr20c,14142,RW,116,101466,59218,17 18 3 10 2 7 14 20 12 13 19 11 6 4 9 8 15 16 1 5
chr20c,14142,H,117,95168,86716,11 1 16 5 13 17 14 7 19 10 4 8 18 20 15 12 2 6 9 3
chr20c,14142,G,117,95168,18544,10 3 9 12 6 11 20 4 2 18 7 13 16 5 14 17 19 1 8 15
chr20c,14142,S,117,95168,24928,16 8 9 14 2 10 11 4 17 12 3 13 18 5 15 7 20 6 1 19
chr20c,14142,RS,117,95168,76882,16 19 18 8 2 17 9 13 10 12 20 15 6 5 4 3 11 14 7 1
chr20c,14142,RW,117,95168,64454,4 14 16 1 5 15 6 7 18 2 17 12 10 3 19 20 8 13 9 11
chr20c,14142,H,118,130562,108260,2 1 17 5 13 16 12 7 19 10 3 8 18 20 15 4 11 6 9 14
chr20c,14142,G,118,130562,19734,7 19 1 3 11 12 2 4 20 10 6 13 16 5 14 18 8 17 9 15
chr20c,14142,S,118,130562,27596,18 17 20 19 1 8 3 12 15 13 16 6 7 10 9 5 11 4 2 14
chr20c,14142,RS,118,130562,62058,14 10 4 6 16 13 12 19 7 9 8 18 3 5 1 17 20 15 2 11
chr20c,14142,RW,118,130562,57320,19 17 12 5 13 2 7 4 16 18 9 14 10 11 3 8 20 6 1 15
chr20c,14142,H,119,110976,77986,19 6 16 5 13 17 14 9 3 10 4 1 11 20 15 12 18 8 7 2
chr20c,14142,G,119,110976,21886,12 1 9 7 6 2 20 10 19 4 11 3 8 17 18 14 15 13 5 16
chr20c,14142,S,119,110976,20602,9 11 13 2 12 4 7 10 14 18 5 3 16 17 6 19 20 1 8 15
chr20c,14142,RS,119,110976,64320,4 13 1 6 15 9 2 10 16 19 12 18 7 3 17 14 8 11 5 20
chr20c,14142,RW,119,110976,58018,16 8 13 14 5 4 3 2 20 10 6 9 18 19 11 15 7 17 1 12
chr20c,14142,H,120,102658,101448,11 1 14 5 13 17 15 7 19 10 3 6 18 9 16 12 2 8 20 4
chr20c,14142,G,120,102658,28024,6 12 4 14 11 13 5 18 16 3 2 8 15 17 19 7 20 10 1 9
chr20c,14142,S,120,102658,29648,4 5 2 15 6 13 14 18 11 1 8 17 20 10 19 9 16 3 12 7
chr20c,14142,RS,120,102658,70496,10 8 15 16 4 3 6 9 2 19 18 1 14 11 12 7 20 17 5 13
chr20c,14142,RW,120,102658,67166,7 19 5 6 2 20 8 4 18 9 3 14 11 13 10 16 17 1 15 12
chr20c,14142,H,121,85354,109440,11 1 16 5 9 20 4 7 19 10 3 6 18 17 15 12 2 8 13 14
chr20c,14142,G,121,85354,26148,10 17 5 9 3 4 20 7 2 18 13 11 16 12 14 19 6 1 8 15
chr20c,14142,S,121,85354,19080,12 6 14 2 9 4 16 7 5 18 13 11 15 19 3 17 10 1 8 20
chr20c,14142,RS,121,85354,66872,15 16 5 13 17 10 9 2 6 12 3 1 18 11 19 20 8 14 7 4
chr20c,14142,RW,121,85354,61276,17 18 11 6 19 15 14 10 2 1 8 3 20 4 9 13 5 7 16 12
chr20c,14142,H,122,93790,82686,2 5 16 8 13 17 15 9 3 10 19 1 18 20 14 4 11 6 7 12
chr20c,14142,G,122,93790,17424,12 6 9 20 2 10 16 4 7 18 3 13 15 5 14 17 19 1 8 11
chr20c,14142,S,122,93790,24984,20 3 12 9 6 10 14 4 15 18 17 13 16 5 2 19 11 1 8 7
chr20c,14142,RS,122,93790,65056,9 20 7 11 15 19 6 1 16 17 14 4 5 12 3 2 10 18 8 13
chr20c,14142,RW,122,93790,61778,17 3 1 11 2 12 20 18 9 4 14 7 16 8 10 5 19 6 13 15
chr20c,14142,H,123,84582,87396,19 1 16 5 13 17 14 7 2 10 4 6 18 20 15 3 11 8 9 12
chr20c,14142,G,123,84582,30600,2 12 18 17 1 19 3 9 14 13 7 11 15 10 20 16 5 4 8 6
chr20c,14142,S,123,84582,21994,18 8 1 19 20 12 3 9 7 4 6 11 17 2 10 14 15 13 5 16
chr20c,14142,RS,123,84582,74888,10 3 5 9 4 17 13 11 2 7 19 12 20 8 6 18 16 15 1 14
chr20c,14142,RW,123,84582,56360,10 3 20 9 12 18 2 13 5 19 1 4 14 11 8 17 16 7 15 6
chr20c,14142,H,124,115034,124604,19 5 16 1 9 20 15 7 3 10 11 6 18 17 4 12 2 8 13 14
chr20c,14142,G,124,115034,19018,4 13 6 5 14 12 16 7 20 10 2 11 15 19 1 9 18 3 17 8
chr20c,14142,S,124,115034,29174,2 9 4 16 12 13 7 10 5 18 8 3 14 17 6 20 11 1 19 15
chr20c,14142,RS,124,115034,63042,9 14 13 11 15 8 2 10 6 19 20 12 3 4 17 18 7 5 1 16
chr20c,14142,RW,124,115034,60096,4 14 13 6 10 16 7 5 1 9 8 12 18 19 11 2 20 3 17 15
chr20c,14142,H,125,114002,94250,19 1 16 5 13 17 14 9 3 10 11 6 18 20 15 12 2 8 7 4
chr20c,14142,G,125,114002,23172,11 7 15 5 9 10 16 12 4 18 3 6 13 2 14 17 19 1 8 20
chr20c,14142,S,125,114002,27042,13 4 6 16 11 10 5 2 15 18 3 12 14 9 17 19 20 1 8 7
chr20c,14142,RS,125,114002,74900,2 9 15 13 4 11 5 1 17 8 18 16 20 19 12 14 6 3 10 7
chr20c,14142,RW,125,114002,42334,12 6 15 2 1 4 19 3 16 10 5 9 13 20 18 8 14 17 7 11
chr20c,14142,H,126,114598,100320,2 1 17 5 13 20 12 9 3 10 19 6 18 16 15 4 11 8 7 14
chr20c,14142,G,126,114598,17424,12 6 9 20 2 10 16 4 7 18 3 13 15 5 14 17 19 1 8 11
chr20c,14142,S,126,114598,32830,4 13 9 14 6 11 20 10 16 17 7 3 1 12 8 5 19 2 18 15
chr20c,14142,RS,126,114598,76408,8 18 4 15 20 10 14 12 16 2 6 7 17 19 11 3 13 1 9 5
chr20c,14142,RW,126,114598,66846,13 5 17 4 12 8 14 2 15 20 18 11 7 1 16 3 6 10 9 19
chr20c,14142,H,127,125942,111944,2 5 15 1 13 20 14 7 19 8 3 10 18 9 16 4 11 6 17 12
chr20c,14142,G,127,125942,34328,9 12 16 2 20 14 8 3 15 5 6 10 18 1 7 11 13 4 17 19
chr20c,14142,S,127,125942,24024,18 1 7 20 8 12 15 10 14 2 6 3 5 17 4 13 16 9 11 19
chr20c,14142,RS,127,125942,67558,5 10 3 11 6 4 15 18 2 12 13 19 9 20 8 14 7 1 17 16
chr20c,14142,RW,127,125942,60352,7 1 17 3 20 8 19 9 6 4 13 12 14 2 11 16 5 15 18 10
chr20c,14142,H,128,92852,95132,2 1 17 5 13 15 14 7 19 10 3 6 18 20 16 4 11 8 9 12
chr20c,14142,G,128,92852,28142,13 4 3 5 8 1 7 10 19 9 18 17 14 6 15 2 20 11 12 16
chr20c,14142,S,128,92852,31072,10 3 12 8 4 1 14 17 13 9 18 5 7 19 6 20 16 11 2 15
chr20c,14142,RS,128,92852,65552,4 18 15 13 5 20 17 10 8 7 9 14 16 1 12 19 2 11 6 3
chr20c,14142,RW,128,92852,60920,10 8 20 3 9 12 16 15 2 19 11 1 6 4 17 18 5 14 7 13
chr20c,14142,H,129,80640,87408,19 1 17 5 7 16 14 9 11 8 4 6 18 20 15 3 2 10 13 12
chr20c,14142,G,129,80640,23166,10 12 3 9 17 7 2 18 19 4 11 1 15 8 20 14 6 13 5 16
chr20c,14142,S,129,80640,24930,9 11 16 2 12 14 1 10 7 4 19 3 20 17 8 6 15 13 5 18
chr20c,14142,RS,129,80640,63626,1 2 7 16 3 19 5 13 15 10 20 4 9 8 6 18 17 14 12 11
chr20c,14142,RW,129,80640,65410,9 2 3 1 7 19 6 8 12 10 14 16 5 13 20 18 15 17 11 4
chr20c,14142,H,130,110668,78762,2 1 15 18 13 17 14 9 19 10 3 6 5 20 16 12 11 8 7 4
chr20c,14142,G,130,110668,34984,11 9 6 2 7 10 14 1 15 5 3 18 20 12 16 13 19 4 17 8
chr20c,14142,S,130,110668,26438,3 20 1 7 13 18 16 5 19 12 8 4 15 17 11 2 9 6 10 14
chr20c,14142,RS,130,110668,67294,13 2 5 6 16 10 17 9 8 18 7 20 1 3 14 12 19 15 4 11
chr20c,14142,RW,130,110668,60058,6 12 15 14 4 9 7 18 10 13 11 16 2 17 1 20 19 5 8 3
chr20c,14142,H,131,83280,92778,19 6 17 18 13 15 14 20 3 10 5 1 11 9 16 4 2 8 7 12
chr20c,14142,G,131,83280,20208,18 1 17 19 11 10 5 8 4 12 3 13 15 20 16 9 7 6 2 14
chr20c,14142,S,131,83280,30522,1 3 2 12 18 17 4 8 19 11 10 13 14 20 16 5 15 9 7 6
chr20c,14142,RS,131,83280,68172,1 16 19 12 15 14 10 18 7 3 6 11 2 4 8 13 17 20 5 9
chr20c,14142,RW,131,83280,61668,3 1 5 4 7 13 10 18 15 12 11 20 14 16 17 19 9 2 6 8
chr20c,14142,H,132,102512,132008,2 6 15 5 7 20 14 17 19 10 4 1 18 9 16 3 11 8 13 12
chr20c,14142,G,132,102512,28394,2 12 9 16 13 10 5 3 4 18 17 1 14 20 7 11 6 8 19 15
chr20c,14142,S,132,102512,31640,9 11 12 20 2 10 19 13 6 3 17 4 14 8 16 18 5 1 7 15
chr20c,14142,RS,132,102512,69552,1 16 14 4 9 2 13 17 15 20 19 5 7 6 10 8 18 3 11 12
chr20c,14142,RW,132,102512,64632,5 4 2 17 14 1 19 10 18 16 13 3 6 15 12 20 8 9 7 11
chr20c,14142,H,133,73354,107878,2 1 16 5 13 20 14 7 19 10 4 6 18 17 15 3 11 8 9 12
chr20c,14142,G,133,73354,23878,12 2 6 1 7 4 16 10 5 18 13 3 14 9 15 19 20 8 17 11
chr20c,14142,S,133,73354,21324,12 6 9 2 14 11 16 10 5 18 7 3 13 17 4 19 20 1 8 15
chr20c,14142,RS,133,73354,65196,2 5 16 11 4 10 13 18 12 20 3 8 14 15 17 1 7 9 19 6
chr20c,14142,RW,133,73354,60436,9 2 3 11 1 18 6 19 16 15 10 17 13 5 7 20 4 14 12 8
chr20c,14142,H,134,125944,122952,2 1 16 18 13 17 14 7 19 8 3 6 11 20 15 4 5 10 9 12
chr20c,14142,G,134,125944,31056,8 13 3 16 18 10 1 19 15 6 9 7 2 17 5 14 20 12 4 11
chr20c,14142,S,134,125944,23314,4 5 13 6 14 8 15 7 16 10 20 11 2 19 1 17 9 3 12 18
chr20c,14142,RS,134,125944,66408,15 9 16 7 10 12 4 3 14 18 6 20 13 5 1 2 11 19 8 17
chr20c,14142,RW,134,125944,55728,18 1 5 17 19 13 15 16 8 12 3 9 14 7 4 10 6 2 20 11
chr20c,14142,H,135,114494,100144,19 1 17 5 7 16 12 9 11 8 3 6 18 20 15 4 2 10 13 14
chr20c,14142,G,135,114494,24770,4 13 1 14 16 18 7 9 19 17 8 11 3 12 20 5 15 10 2 6
chr20c,14142,S,135,114494,24852,4 5 1 6 14 9 15 10 20 2 11 3 7 18 8 13 16 12 17 19
chr20c,14142,RS,135,114494,68208,12 20 6 9 8 19 10 15 4 1 17 14 2 16 11 5 18 3 13 7
chr20c,14142,RW,135,114494,60168,10 14 18 13 8 1 19 4 9 12 3 5 7 15 11 20 17 6 2 16
chr20c,14142,H,136,105020,87598,2 1 16 18 13 17 14 9 19 10 3 6 5 20 15 12 11 8 7 4
chr20c,14142,G,136,105020,24662,7 19 12 3 11 6 8 9 17 4 14 2 1 10 20 15 18 13 5 16
chr20c,14142,S,136,105020,27626,6 12 10 14 18 3 19 2 20 13 7 9 15 17 11 1 16 4 8 5
chr20c,14142,RS,136,105020,69544,12 17 18 7 15 8 5 2 16 10 1 4 13 11 19 6 14 20 9 3
chr20c,14142,RW,136,105020,64828,10 14 8 17 6 18 4 13 11 2 1 16 20 5 15 3 9 19 7 12
chr20c,14142,H,137,105974,91582,11 5 16 1 13 17 14 7 19 10 3 6 18 20 15 4 2 8 9 12
chr20c,14142,G,137,105974,27920,20 3 1 18 9 13 12 17 11 4 8 10 7 2 19 6 15 5 14 16
chr20c,14142,S,137,105974,21188,18 8 17 19 11 10 5 13 9 12 3 4 15 2 16 7 20 6 1 14
chr20c,14142,RS,137,105974,77110,9 17 5 2 3 8 11 4 1 12 20 19 13 14 18 6 16 10 7 15
chr20c,14142,RW,137,105974,65568,12 6 14 7 1 2 20 18 11 16 9 8 5 15 10 4 13 17 19 3
chr20c,14142,H,138,106642,77308,2 1 16 5 13 17 14 20 19 10 3 8 18 9 15 4 11 6 7 12
chr20c,14142,G,138,106642,32682,13 4 17 8 16 10 2 1 6 7 9 18 5 12 20 3 14 11 19 15
chr20c,14142,S,138,106642,31888,11 7 8 15 2 13 16 17 3 12 4 18 14 5 19 9 1 6 10 20
